lat,lon,type,fee,name
44.6258,-124.0471,pier,no,NOAA - Small Boat Pier
44.6254,-124.0445,pier,no,
44.6245,-124.0431,pier,no,
43.359,-124.0743,pier,no,
43.3599,-124.0759,pier,no,
44.1811,-121.4559,pier,no,
44.7317,-122.1668,pier,no,
44.7292,-122.1733,pier,no,
44.7286,-122.1733,pier,no,
44.8083,-124.0609,pier,no,
44.8104,-124.0608,pier,no,
45.5974,-123.1557,pier,no,
45.6913,-123.8819,marina,no,Wheeler Marina
45.6921,-123.8821,pier,no,
45.691,-123.8826,pier,no,
45.7045,-120.6012,pier,no,
45.7066,-120.6013,pier,no,
45.6065,-123.0088,pier,no,
45.0789,-123.048,pier,no,
45.6112,-122.7902,pier,no,
45.6144,-122.7921,pier,no,
45.619,-123.1442,pier,no,
45.6198,-123.1447,pier,no,
45.6202,-122.8781,pier,no,
44.0545,-123.2895,pier,no,
44.0541,-123.3008,pier,no,
44.0799,-123.3089,pier,no,
44.0801,-123.3083,pier,no,
44.0798,-123.3077,pier,no,
44.0796,-123.3083,pier,no,
44.0796,-123.3068,pier,no,
44.121,-123.3034,slipway,no,
44.1149,-123.3123,pier,no,
44.121,-123.3085,pier,no,
45.6241,-123.0591,pier,no,
45.6243,-123.0597,pier,no,
44.0805,-123.2797,pier,no,
44.0801,-123.2771,pier,no,
44.0822,-123.3386,pier,no,
44.0832,-123.338,pier,no,
44.0989,-123.2715,dock,no,
44.1044,-123.2769,pier,no,
45.6294,-122.9084,pier,no,
45.6391,-122.9668,pier,no,
45.6363,-123.1623,pier,no,
45.6439,-123.0353,pier,no,
43.6814,-123.9375,pier,no,
43.6807,-123.9385,pier,no,
43.681,-123.9394,pier,no,
43.6815,-123.9399,pier,no,
43.6817,-123.9406,pier,no,
45.6661,-122.9888,pier,no,
45.6739,-123.0118,pier,no,
45.6803,-122.9534,pier,no,
45.6837,-123.0696,pier,no,
45.6822,-123.1833,dock,no,
45.685,-123.1925,dock,no,
45.6892,-123.2263,dock,no,
44.2394,-116.9709,slipway,no,
43.9495,-122.8447,slipway,no,
44.0726,-122.9653,slipway,no,
44.0786,-122.9991,slipway,yes,Rodakowski Landing
44.2421,-116.9639,dock,no,
43.9163,-122.8115,pier,no,
44.6413,-123.0685,pier,no,
44.1926,-116.9518,slipway,no,
44.3673,-121.7166,pier,no,
44.1352,-120.8145,pier,no,
45.6915,-122.9378,pier,no,
45.7156,-121.5114,pier,no,
45.7126,-121.5109,pier,no,
42.6988,-123.9342,pier,no,
44.8529,-123.1818,slipway,no,
45.2856,-117.2131,pier,no,
44.1123,-123.3158,pier,no,
44.1155,-123.313,marina,no,Richardson Point
43.396,-124.2543,pier,no,
42.2391,-122.4102,pier,no,
42.3771,-122.211,pier,no,
44.8036,-121.7816,pier,no,Olallie Lake Peninsula Dock
43.9996,-123.6898,slipway,yes,Linslaw Park Boat Ramp
44.0058,-124.0066,pier,no,
44.015,-123.9397,slipway,yes,
43.1635,-124.3614,slipway,no,Rocky Point Boat Ramp
43.8564,-124.1448,slipway,no,Carter Lake Boat Ramp
43.804,-124.1477,slipway,no,
43.6041,-124.1762,slipway,no,
43.4482,-124.2048,slipway,no,
43.4484,-124.2037,pier,no,
43.3805,-124.218,pier,no,
43.3794,-124.2166,pier,no,U.S. Army Corps of Engineers - C
44.4135,-122.6259,slipway,no,
46.2748,-119.2697,pier,no,
46.28,-119.2708,pier,no,
45.5771,-122.3939,pier,no,
45.5781,-122.3844,pier,no,
45.5769,-122.3892,pier,no,
44.0525,-123.0827,pier,no,EWEB Water Intake
45.7129,-121.7895,pier,no,
45.7132,-121.7884,pier,no,
43.829,-121.8385,pier,no,
44.6264,-124.0562,pier,no,Baystreet Pier
44.916,-123.0151,pier,no,
44.9156,-123.0158,pier,no,
44.4247,-122.6267,slipway,no,
44.4254,-122.6252,pier,no,
44.8721,-123.9222,slipway,no,
45.5666,-122.7144,pier,no,
45.5671,-122.7151,pier,no,
45.5682,-122.717,pier,no,
45.5689,-122.7183,pier,no,
45.5686,-122.7176,pier,no,Fred Devine Diving and Salvage D
45.5705,-122.7222,pier,no,
45.4708,-123.0045,dock,no,
44.9919,-123.9956,pier,no,
44.9917,-123.9964,pier,no,
44.0796,-123.3222,pier,no,
44.0791,-123.3231,pier,no,
45.616,-121.1368,pier,no,
45.6168,-121.1358,pier,no,
44.3223,-120.8962,pier,no,
44.3206,-120.8972,pier,no,
45.6012,-122.6264,pier,no,Head Walk
45.6019,-122.6256,pier,no,Walk 1
46.2177,-119.1088,pier,no,
46.2179,-119.1108,pier,no,
46.2166,-119.1095,pier,no,ANT Kennewick
46.2165,-119.1105,pier,no,
46.216,-119.1106,pier,no,
46.216,-119.1117,pier,no,
44.6857,-121.2381,pier,no,
44.6863,-121.2367,pier,no,
44.6851,-121.2392,pier,no,
44.6843,-121.2403,pier,no,
45.1148,-122.9352,pier,no,
44.1999,-121.9098,pier,no,
43.837,-121.4618,slipway,no,
42.1518,-122.6201,pier,no,
44.0494,-121.3193,pier,no,
46.2077,-123.7685,pier,no,Tongue Point Pier
45.4774,-122.7583,pier,no,
42.0551,-123.1166,pier,no,
45.471,-122.7666,pier,no,
46.1533,-123.8347,pier,no,
45.8974,-122.7503,pier,no,
44.1045,-123.0963,pier,no,
46.1911,-123.8338,pier,no,
42.427,-124.4243,pier,no,Coast Guard
43.12,-124.4123,pier,no,
44.0801,-123.1555,pier,no,
44.8133,-121.7893,pier,no,
46.1685,-123.2349,pier,no,
46.1683,-123.1042,pier,no,
46.1672,-123.0994,pier,no,
45.2866,-117.2148,pier,no,
45.5038,-122.663,slipway,no,
45.5034,-122.6638,pier,no,
44.0062,-124.0878,slipway,no,
43.1205,-124.4107,pier,no,
46.2695,-123.4552,pier,no,
45.6914,-121.8819,pier,no,Stevenson Landing
45.6629,-122.7712,pier,no,
45.6045,-121.1827,pier,no,
45.8437,-122.8035,pier,no,
45.7596,-122.8221,pier,no,
45.7592,-122.8218,pier,no,
45.7588,-122.8225,pier,no,
45.7603,-122.8211,pier,no,
45.7615,-122.8205,pier,no,
45.8105,-122.828,pier,no,
42.049,-124.2694,pier,no,
42.0481,-124.2674,pier,no,
42.0453,-124.2659,marina,no,Port of Brookings Harbor Basin I
42.0462,-124.2676,pier,no,
42.429,-124.4149,slipway,no,
42.4287,-124.4154,pier,no,
42.42,-124.4228,slipway,no,
42.4209,-124.4215,pier,no,
42.4209,-124.4201,pier,no,
42.4214,-124.4199,pier,no,
42.4219,-124.4185,pier,no,
42.4223,-124.4189,pier,no,
43.1205,-124.4146,slipway,no,
43.1208,-124.4137,pier,no,
43.1211,-124.4179,pier,no,
43.3659,-124.1777,pier,no,
43.369,-124.2117,pier,no,
43.3695,-124.2114,pier,no,
43.3684,-124.2117,pier,no,
43.3708,-124.2111,pier,no,
43.3722,-124.2109,pier,no,
43.3717,-124.2108,pier,no,
43.3766,-124.2129,pier,no,
43.376,-124.2122,pier,no,
43.3822,-124.2194,pier,no,
43.3831,-124.22,pier,no,
43.3837,-124.2202,pier,no,
43.3846,-124.2201,pier,no,
43.385,-124.2206,pier,no,
43.387,-124.22,pier,no,
43.3864,-124.2202,pier,no,
43.3876,-124.2199,pier,no,
43.3883,-124.2196,pier,no,
43.3905,-124.219,pier,no,
43.3897,-124.2191,pier,no,
43.3888,-124.2193,pier,no,
43.3911,-124.2189,pier,no,Tyree Oil
43.403,-124.2193,pier,no,
43.4034,-124.2196,pier,no,
43.4045,-124.2199,pier,no,
43.4055,-124.2206,pier,no,
43.4177,-124.2183,pier,no,
43.4136,-124.2199,slipway,no,
43.4256,-124.2546,pier,no,
43.4253,-124.2553,pier,no,
43.4246,-124.2601,pier,no,
43.4247,-124.2592,pier,no,
43.4248,-124.2584,pier,no,
43.4251,-124.2569,pier,no,
43.4148,-124.2793,slipway,no,BLM Boat Launch
43.4101,-124.281,pier,no,
43.4005,-124.2833,pier,no,
43.3804,-124.3084,pier,no,Pier in Ruin
43.3959,-124.2793,pier,no,
43.3966,-124.2789,pier,no,
43.3942,-124.2797,pier,no,
43.3928,-124.2809,pier,no,
43.3347,-124.3169,pier,no,Pier In Ruin
43.3342,-124.3179,pier,no,Dock #3
43.3364,-124.3198,pier,no,Distant Water Fleet Dock
43.3356,-124.3203,pier,no,XX
43.3366,-124.3206,pier,no,WW
43.3393,-124.32,pier,no,
43.3401,-124.32,pier,no,
43.3377,-124.3201,pier,no,
43.3382,-124.32,pier,no,
43.3382,-124.3207,pier,no,
43.34,-124.3223,pier,no,
43.3473,-124.3229,pier,no,
43.3467,-124.3257,pier,no,
43.3464,-124.3275,pier,no,I
43.3455,-124.3285,pier,no,
43.3442,-124.3232,pier,no,
43.3441,-124.3215,pier,no,
43.3445,-124.3219,pier,no,F
43.3446,-124.3208,pier,no,
43.3455,-124.3234,pier,no,
43.3457,-124.3219,pier,no,D
43.3457,-124.3206,pier,no,
43.3451,-124.3226,pier,no,E
43.3464,-124.3233,pier,no,
43.3465,-124.3219,pier,no,B
43.3466,-124.3206,pier,no,
43.346,-124.3226,pier,no,C
43.3458,-124.3246,marina,no,Charleston Marina
43.3964,-124.218,pier,no,
43.3615,-124.2019,pier,no,
43.3531,-124.1931,pier,no,
43.3494,-124.3301,pier,no,
43.3448,-124.3231,pier,no,
43.6759,-124.1917,pier,no,Crab Dock
43.676,-124.1842,pier,no,Crab Dock
44.1008,-123.0861,pier,no,
43.6794,-124.1798,pier,no,
43.6759,-124.177,pier,no,
43.6775,-124.1762,pier,no,
43.678,-124.178,pier,no,
43.6782,-124.1759,pier,no,
43.6798,-124.1751,pier,no,
43.6796,-124.1778,pier,no,
43.6801,-124.1774,pier,no,Reedsport Marine & Fabrication
43.6808,-124.1772,slipway,no,East Launch Ramp
43.6813,-124.1779,pier,no,
43.7416,-124.1212,pier,no,
43.7421,-124.1204,pier,no,
43.7382,-124.1173,pier,no,
43.713,-124.1058,pier,no,FWMC
44.1072,-123.059,pier,no,
43.968,-124.1017,pier,no,
43.9666,-124.1046,pier,no,
43.9669,-124.1039,pier,no,
43.9725,-124.1209,pier,no,
43.9738,-124.1221,pier,no,
43.9785,-124.1237,pier,no,
43.994,-124.1198,pier,no,
43.9951,-124.1202,pier,no,
43.997,-124.1208,pier,no,
43.9975,-124.1209,pier,no,
43.9981,-124.1211,pier,no,
44.0022,-124.123,pier,no,Coast Guard Pier
44.6313,-124.0486,pier,no,
44.6318,-124.0482,pier,no,
44.6324,-124.047,pier,no,
44.6299,-124.0529,pier,no,
44.6303,-124.0407,pier,no,
44.6299,-124.0398,pier,no,
44.6292,-124.041,pier,no,
44.6259,-124.0361,pier,no,
44.6257,-124.0316,pier,no,
44.6203,-124.0514,pier,no,
44.6258,-124.0457,pier,no,
44.6252,-124.0437,pier,no,
44.0992,-123.0855,pier,no,
44.0985,-123.0855,pier,no,
44.626,-124.0559,pier,no,47 MLB
44.8103,-124.0601,pier,no,
44.8088,-124.0606,pier,no,
45.5587,-123.9053,pier,no,
45.5557,-123.9119,pier,no,
45.5556,-123.9139,pier,no,
45.5569,-123.913,pier,no,
45.5541,-123.914,pier,no,
45.5539,-123.9156,pier,no,
45.5551,-123.9202,pier,no,
46.1903,-123.8244,pier,no,U.S. Coast Guard - Astoria Moori
46.1867,-123.8612,pier,no,Ruins
46.187,-123.8618,pier,no,
46.1875,-123.8628,pier,no,
46.188,-123.8636,pier,no,
46.1883,-123.8642,pier,no,
46.1888,-123.865,pier,no,
46.1906,-123.8534,pier,no,Ruins
46.1918,-123.8467,pier,no,
46.1921,-123.8457,pier,no,
46.1917,-123.8447,pier,no,
46.1935,-123.8079,pier,no,
46.1957,-123.7973,pier,no,Ruins
46.1913,-123.8356,pier,no,
45.5703,-122.7209,pier,no,
45.5696,-122.7195,pier,no,
46.2477,-119.217,pier,no,
46.2495,-119.7377,pier,no,
43.6907,-116.4148,pier,no,
45.4304,-123.9474,pier,no,
45.4116,-122.8203,pier,no,
42.263,-123.5819,pier,no,
42.9029,-124.502,slipway,no,
45.1146,-121.8059,pier,no,
45.1246,-116.7425,pier,no,
45.044,-116.8178,pier,no,
45.0448,-116.8173,pier,no,
44.8634,-123.176,slipway,no,
44.055,-123.0622,pier,no,
43.1212,-124.4107,pier,no,Ruins
43.1254,-124.4086,pier,no,Ruins
43.1246,-124.4089,pier,no,Ruins
43.1241,-124.4089,pier,no,Ruins
45.2311,-123.7966,pier,no,
45.2305,-123.7964,pier,no,
42.7393,-124.4983,pier,no,Port Orford Harbor Boat Hoist an
42.7398,-124.4986,pier,no,
45.5537,-123.9162,pier,no,
45.5537,-123.9149,pier,no,
46.2035,-123.9511,pier,no,
46.1951,-123.9341,pier,no,
46.1992,-123.9408,pier,no,
46.2041,-123.9518,pier,no,
45.6281,-122.7947,pier,no,
46.1711,-123.7102,pier,no,
46.1716,-123.7105,pier,no,
45.5602,-122.7159,pier,no,
45.5507,-122.7056,pier,no,
45.5509,-122.7062,pier,no,
45.5511,-122.7068,pier,no,
45.5515,-122.7076,pier,no,
45.5517,-122.7082,pier,no,
45.5535,-122.7127,pier,no,
45.5524,-122.7105,pier,no,
45.5526,-122.7111,pier,no,
45.5521,-122.7098,pier,no,
45.5503,-122.7053,pier,no,
44.122,-123.2964,pier,no,
43.9661,-124.1108,pier,no,
43.9662,-124.1115,pier,no,
43.9665,-124.1121,pier,no,
43.9666,-124.1111,pier,no,
43.9683,-124.0997,pier,no,
43.8864,-121.4547,marina,no,SROA Boat Launch
44.1236,-120.6866,pier,no,
45.712,-121.5317,pier,no,
45.7054,-121.8474,slipway,no,
44.1739,-123.5811,slipway,yes,Triangle Lake Boat Launch
46.0071,-122.8467,pier,no,
45.8751,-122.7995,pier,no,
46.1906,-123.822,pier,no,
46.1906,-123.8227,pier,no,
43.6905,-116.7005,pier,no,
46.2181,-119.0882,pier,no,
44.4348,-124.0585,pier,no,
45.8379,-122.815,pier,no,
45.145,-123.9719,pier,no,
45.1448,-123.9725,pier,no,
42.9343,-122.1504,pier,no,
44.4151,-124.0344,pier,no,
44.5672,-123.2551,pier,no,
44.6023,-121.2806,pier,no,
44.6018,-121.2806,pier,no,Fish passage
45.2493,-121.29,pier,no,
45.2494,-121.2892,pier,no,
44.4948,-121.1429,slipway,no,
44.494,-121.1595,slipway,no,
42.2187,-121.7882,pier,no,
46.0268,-122.8683,pier,no,
46.0099,-122.8487,pier,no,
46.2388,-119.2286,pier,no,
45.6978,-122.8691,marina,no,
45.7061,-122.8692,marina,no,
45.5924,-122.5259,pier,no,
42.4363,-123.3759,slipway,no,
44.967,-124.0052,pier,no,
45.6908,-121.2886,slipway,no,
45.5737,-122.6128,pier,no,
44.1277,-122.535,slipway,no,
42.835,-124.5647,pier,no,
44.0746,-121.3064,pier,no,
46.2092,-119.0652,pier,no,
45.6529,-122.8369,pier,no,
45.6532,-122.8375,pier,no,
45.565,-122.5483,pier,no,11198 NE Simpson Paddle Launch
46.1989,-119.0384,pier,no,
46.1996,-119.0378,pier,no,
46.2004,-119.0374,pier,no,
43.7929,-123.0308,pier,no,
45.3714,-122.5952,pier,no,
44.0568,-123.0808,pier,no,
44.5585,-121.9303,pier,no,
45.2495,-123.5061,pier,no,
45.5598,-122.4483,pier,no,
43.6977,-116.5921,pier,no,
43.6983,-116.5926,pier,no,
45.8073,-122.6293,pier,no,
46.1904,-123.8313,pier,no,
43.7936,-117.0274,pier,no,
42.2815,-120.6429,pier,no,
45.3001,-122.3493,slipway,no,
46.0078,-122.8475,pier,no,
46.0086,-122.8477,pier,no,
46.0062,-122.847,pier,no,
46.0215,-122.861,pier,no,
43.8378,-122.9985,pier,no,
45.5661,-122.4855,pier,no,
42.5636,-120.7543,slipway,no,
42.5579,-120.7746,slipway,no,
44.7705,-121.2087,slipway,no,
42.8488,-123.1594,slipway,no,
42.8502,-123.1634,slipway,no,
45.2708,-122.9794,pier,no,
45.6176,-121.1946,slipway,no,
43.2248,-121.9645,pier,no,
43.2228,-121.9617,pier,no,
43.1748,-122.1383,slipway,no,North Boat Ramp
42.0843,-120.7045,dock,no,
46.2964,-122.7921,pier,no,
45.5545,-123.9181,pier,no,Coast Guard Pier
45.5546,-123.919,pier,no,
43.3789,-124.2159,pier,no,
43.3739,-124.2105,pier,no,
43.3922,-124.2183,pier,no,
45.5499,-122.6939,pier,no,
45.5491,-122.7049,pier,no,
45.8271,-122.8371,pier,no,
45.3813,-122.6203,pier,no,
45.383,-122.6214,pier,no,
45.3845,-122.6217,pier,no,
45.3854,-122.6219,pier,no,
45.3873,-122.622,pier,no,
45.3879,-122.6224,pier,no,
45.5045,-122.6646,pier,no,
42.4952,-123.4866,slipway,no,
42.4634,-123.4863,slipway,no,
43.7125,-116.5572,pier,no,
43.7122,-116.5564,pier,no,
43.7115,-116.5546,pier,no,
43.7132,-116.5611,pier,no,
45.4833,-123.8581,pier,no,
45.4842,-123.8604,pier,no,
45.4842,-123.8648,pier,no,
45.4835,-123.8663,pier,no,
45.483,-123.8676,pier,no,
43.1212,-124.412,pier,no,
45.353,-122.6204,pier,no,
45.3527,-122.6211,pier,no,
45.3507,-122.6172,pier,no,
45.35,-122.6202,pier,no,
45.3499,-122.621,pier,no,
45.3523,-122.6198,pier,no,
45.3521,-122.6208,pier,no,
45.357,-122.6129,pier,no,
45.5449,-122.6946,pier,no,Pier 1 South
45.5503,-122.7046,pier,no,
45.5484,-122.7002,pier,no,Pier 2
45.5416,-122.6919,pier,no,Pier 1 North
45.5399,-122.6906,pier,no,
45.5872,-122.7701,pier,no,
45.5879,-122.7713,pier,no,
45.5849,-122.7672,pier,no,
45.5829,-122.7641,pier,no,
45.5832,-122.7655,pier,no,
45.5823,-122.7633,pier,no,
45.5835,-122.7649,pier,no,
45.5818,-122.7624,pier,no,
45.5814,-122.7614,pier,no,
45.5855,-122.7683,pier,no,
45.5833,-122.7662,pier,no,
45.5802,-122.7594,pier,no,Famm Fuel Pier
45.5808,-122.76,pier,no,
45.5804,-122.7587,pier,no,
42.4329,-123.0181,pier,no,
45.61,-122.6907,pier,no,
43.6929,-116.6171,slipway,no,
46.1781,-123.3464,pier,no,
46.1478,-123.3897,pier,no,
46.1897,-123.3813,pier,no,
46.1894,-123.3805,pier,no,
46.1889,-123.3793,pier,no,
46.1802,-123.3778,pier,no,
46.1806,-123.3784,pier,no,
46.1814,-123.3805,pier,no,
46.1732,-123.3607,pier,no,
46.1737,-123.3635,pier,no,
46.1737,-123.3678,pier,no,
46.1749,-123.369,pier,no,
46.1753,-123.3695,pier,no,
46.1814,-123.3824,pier,no,
46.1829,-123.3854,pier,no,
46.1852,-123.3882,pier,no,
46.199,-123.3841,pier,no,
45.6222,-122.6771,pier,no,
45.9835,-122.8344,pier,no,
42.2454,-121.8152,pier,no,
42.2448,-121.8149,pier,no,
42.241,-121.8129,pier,no,
42.2395,-121.81,pier,no,
42.2396,-121.8093,pier,no,
43.3123,-123.2206,slipway,no,
45.6615,-121.9206,pier,no,
45.6617,-121.9212,pier,no,
43.5719,-124.1678,pier,no,
43.5725,-124.1741,pier,no,
43.572,-124.1732,pier,no,
43.5718,-124.1706,pier,no,
43.5723,-124.1708,pier,no,
43.5723,-124.1725,pier,no,
46.2149,-119.1061,pier,no,
45.6403,-121.6745,slipway,no,
43.1484,-122.1659,pier,no,
43.1489,-122.1659,pier,no,
43.1497,-122.1659,pier,no,
43.1507,-122.1657,pier,no,
45.794,-120.0689,slipway,no,
45.8567,-119.8515,pier,no,
45.8572,-119.8511,pier,no,
45.8571,-119.8524,slipway,no,
45.8603,-119.6593,pier,no,Pacific Ethanol Fuel Dock
46.158,-123.8615,pier,no,
46.1581,-123.8651,pier,no,
46.1581,-123.8643,pier,no,
46.1582,-123.8659,pier,no,
45.7244,-120.6982,slipway,no,
44.4106,-123.912,pier,no,
45.6671,-121.8969,pier,no,
45.6683,-121.897,pier,no,
46.0593,-118.9084,pier,no,Madame Dorion Bridge
46.0601,-118.9083,pier,no,Madame Dorion Bridge
44.4322,-124.055,pier,no,
44.7082,-123.2069,pier,no,
44.7082,-123.208,pier,no,
44.7077,-123.2074,pier,no,
46.1495,-118.9417,pier,no,
44.8819,-123.2049,pier,no,
42.1506,-122.6172,pier,no,
45.5786,-122.4532,pier,no,
45.5789,-122.455,pier,no,
45.5796,-122.4578,pier,no,
45.5797,-122.4585,pier,no,
45.5799,-122.4591,pier,no,
45.5803,-122.4614,pier,no,
44.3269,-123.4129,pier,no,
44.5506,-118.9107,pier,no,
46.2958,-122.7976,pier,no,
46.2958,-122.7986,pier,no,
46.2957,-122.8005,pier,no,
46.2955,-122.7997,pier,no,
46.2968,-122.7966,pier,no,
45.2065,-117.2039,pier,no,
44.0249,-123.8554,slipway,no,
46.2341,-116.626,pier,no,
43.4978,-116.785,slipway,no,Four Miles South Boat Ramp
46.1625,-116.9235,slipway,no,
45.9843,-116.9057,pier,no,
43.6848,-116.5739,slipway,no,
42.1735,-122.4676,slipway,no,
45.4995,-122.6696,dock,no,
42.1798,-122.4652,pier,no,
45.5067,-123.9443,pier,no,
45.4815,-123.9037,pier,no,
45.4778,-123.9013,pier,no,
45.4772,-123.9007,pier,no,
45.4676,-123.8861,pier,no,
45.9206,-119.1644,pier,no,
46.0609,-118.9171,pier,no,
46.0876,-118.912,pier,no,
45.729,-120.6504,pier,no,
44.8834,-123.9518,pier,no,
44.8828,-123.9528,pier,no,
43.6007,-123.1367,pier,no,
45.9106,-122.8046,pier,no,
45.7226,-120.2065,slipway,no,
45.7222,-120.2059,pier,no,
43.5814,-122.0393,pier,no,Dock F
43.5795,-122.0386,pier,no,Dock C
43.5785,-122.0385,pier,no,Dock A
45.5746,-122.6131,pier,no,
45.4855,-122.6593,pier,no,
45.3651,-122.6054,pier,no,
45.3646,-122.6057,pier,no,
45.3657,-122.6051,pier,no,
45.3705,-122.612,pier,no,
45.3764,-122.621,pier,no,
45.3772,-122.6216,pier,no,
45.3786,-122.6221,pier,no,
45.5614,-122.7083,pier,no,
45.4159,-122.6644,pier,no,
46.168,-123.3974,slipway,no,
46.2572,-118.8466,pier,no,
46.2185,-119.0903,marina,no,
